Rental Id,Duration,Bike Id,End Date,EndStation Id,EndStation Name,Start Date,StartStation Id,StartStation Name,Start Time,End Time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Station,Location,datum_start,tijd_start,dag_van_de_week_start,dagdeel_start,datum_end,tijd_end,dag_van_de_week_end,dagdeel_end,Categorie,nlc,Borough,Note,Entry_Week,Entry_Saturday,Entry_Sunday,Exit_Week,Exit_Saturday,Exit_Sunday,AnnualEntryExit_Mill,OS X,OS Y,Latitude,Longitude,Zone,Postcode,latitude,longitude,closest_stalling
124807658,360,14902,2022-09-03,169,"Porchester Place, Paddington",2022-09-03,224,"Queensway, Kensington Gardens",08:39:00,08:45:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124874729,240,13526,2022-09-04,153,"Bayswater Road, Hyde Park",2022-09-04,224,"Queensway, Kensington Gardens",20:34:00,20:38:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124836551,360,17492,2022-09-03,568,"Bishop's Bridge Road West, Bayswater",2022-09-03,224,"Queensway, Kensington Gardens",19:31:00,19:37:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124919066,600,10954,2022-09-06,348,"Grosvenor Square, Mayfair",2022-09-06,224,"Queensway, Kensington Gardens",08:13:00,08:23:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Queensway,Kensington Gardens,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124904913,300,1337,2022-09-05,404,"Palace Gate, Kensington Gardens",2022-09-05,224,"Queensway, Kensington Gardens",18:27:00,18:32:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Queensway,Kensington Gardens,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124700306,7500,10466,2022-08-31,307,"Black Lion Gate, Kensington Gardens",2022-08-31,224,"Queensway, Kensington Gardens",10:51:00,12:56:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Queensway,Kensington Gardens,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124868458,480,17117,2022-09-04,404,"Palace Gate, Kensington Gardens",2022-09-04,224,"Queensway, Kensington Gardens",17:44:00,17:52:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124699806,1860,19651,2022-08-31,153,"Bayswater Road, Hyde Park",2022-08-31,224,"Queensway, Kensington Gardens",10:31:00,11:02:00,16.4,12.1,21.1,0.0,0,34,18.0,38.9,1024.0,0,Queensway,Kensington Gardens,2022-08-31,00:00:00,Wednesday,Nacht,2022-08-31,00:00:00,Wednesday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124837686,780,10732,2022-09-03,153,"Bayswater Road, Hyde Park",2022-09-03,224,"Queensway, Kensington Gardens",20:01:00,20:14:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124906134,1020,16666,2022-09-05,238,"Frampton Street, Paddington",2022-09-05,224,"Queensway, Kensington Gardens",18:44:00,19:01:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Queensway,Kensington Gardens,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124827341,2160,16441,2022-09-03,316,"Warwick Row, Westminster",2022-09-03,224,"Queensway, Kensington Gardens",16:26:00,17:02:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124871762,1200,16656,2022-09-04,191,"Hyde Park Corner, Hyde Park",2022-09-04,224,"Queensway, Kensington Gardens",18:57:00,19:17:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124875876,1080,2773,2022-09-04,155,"Lexham Gardens, Kensington",2022-09-04,224,"Queensway, Kensington Gardens",21:36:00,21:54:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124934155,960,15659,2022-09-06,111,"Park Lane , Hyde Park",2022-09-06,224,"Queensway, Kensington Gardens",16:23:00,16:39:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Queensway,Kensington Gardens,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124874711,600,15023,2022-09-04,138,"Green Street, Mayfair",2022-09-04,224,"Queensway, Kensington Gardens",20:33:00,20:43:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124874710,660,19091,2022-09-04,138,"Green Street, Mayfair",2022-09-04,224,"Queensway, Kensington Gardens",20:33:00,20:44:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124943497,360,14445,2022-09-06,428,"Exhibition Road, Knightsbridge",2022-09-06,224,"Queensway, Kensington Gardens",19:21:00,19:27:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Queensway,Kensington Gardens,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124844155,1500,20158,2022-09-04,735,"Grant Road East, Clapham Junction",2022-09-04,224,"Queensway, Kensington Gardens",01:31:00,01:56:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124835850,1200,19713,2022-09-03,224,"Queensway, Kensington Gardens",2022-09-03,224,"Queensway, Kensington Gardens",19:15:00,19:35:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124864919,780,17443,2022-09-04,313,"Wells Street, Fitzrovia",2022-09-04,224,"Queensway, Kensington Gardens",16:27:00,16:40:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124830767,840,14266,2022-09-03,660,"West Kensington Station, West Kensington",2022-09-03,224,"Queensway, Kensington Gardens",17:32:00,17:46:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124938303,1260,12839,2022-09-06,133,"Derry Street, Kensington",2022-09-06,224,"Queensway, Kensington Gardens",17:49:00,18:10:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Queensway,Kensington Gardens,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124856126,2940,18212,2022-09-04,109,"Soho Square , Soho",2022-09-04,224,"Queensway, Kensington Gardens",13:23:00,14:12:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124876265,3060,20169,2022-09-04,277,"Kensington Church Street, Kensington",2022-09-04,224,"Queensway, Kensington Gardens",22:00:00,22:51:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124799489,900,19783,2022-09-02,213,"Wellington Arch, Hyde Park",2022-09-02,224,"Queensway, Kensington Gardens",20:08:00,20:23:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Queensway,Kensington Gardens,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124841358,240,18493,2022-09-03,524,"Lancaster Gate , Bayswater",2022-09-03,224,"Queensway, Kensington Gardens",22:34:00,22:38:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124804264,1080,16511,2022-09-03,301,"Marylebone Lane, Marylebone",2022-09-03,224,"Queensway, Kensington Gardens",00:02:00,00:20:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124876580,1380,23023,2022-09-04,359,"Butler Place, Westminster",2022-09-04,224,"Queensway, Kensington Gardens",22:21:00,22:44:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124873449,1500,7183,2022-09-04,348,"Grosvenor Square, Mayfair",2022-09-04,224,"Queensway, Kensington Gardens",19:46:00,20:11:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124829047,1200,21870,2022-09-03,211,"Cadogan Place, Knightsbridge",2022-09-03,224,"Queensway, Kensington Gardens",17:00:00,17:20:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124766694,1860,7919,2022-09-01,261,"Princes Square, Bayswater",2022-09-01,224,"Queensway, Kensington Gardens",22:41:00,23:12:00,18.0,14.0,23.0,0.0,0,54,17.3,33.3,1019.6,0,Queensway,Kensington Gardens,2022-09-01,00:00:00,Thursday,Nacht,2022-09-01,00:00:00,Thursday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124947719,1920,17929,2022-09-06,83,"Panton Street, West End",2022-09-06,224,"Queensway, Kensington Gardens",22:35:00,23:07:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Queensway,Kensington Gardens,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124934158,960,17101,2022-09-06,111,"Park Lane , Hyde Park",2022-09-06,224,"Queensway, Kensington Gardens",16:23:00,16:39:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Queensway,Kensington Gardens,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124934139,1020,23786,2022-09-06,111,"Park Lane , Hyde Park",2022-09-06,224,"Queensway, Kensington Gardens",16:22:00,16:39:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Queensway,Kensington Gardens,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124904929,300,11771,2022-09-05,404,"Palace Gate, Kensington Gardens",2022-09-05,224,"Queensway, Kensington Gardens",18:27:00,18:32:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Queensway,Kensington Gardens,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124904932,300,19684,2022-09-05,404,"Palace Gate, Kensington Gardens",2022-09-05,224,"Queensway, Kensington Gardens",18:27:00,18:32:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Queensway,Kensington Gardens,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124832087,540,17908,2022-09-03,514,"Portman Square, Marylebone",2022-09-03,224,"Queensway, Kensington Gardens",17:56:00,18:05:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124939169,420,13653,2022-09-06,405,"Gloucester Road Station, South Kensington",2022-09-06,224,"Queensway, Kensington Gardens",18:03:00,18:10:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Queensway,Kensington Gardens,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124839718,2100,14933,2022-09-03,83,"Panton Street, West End",2022-09-03,224,"Queensway, Kensington Gardens",21:15:00,21:50:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124880463,1140,21504,2022-09-05,274,"Warwick Road, Olympia",2022-09-05,224,"Queensway, Kensington Gardens",07:36:00,07:55:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Queensway,Kensington Gardens,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124835855,1200,10732,2022-09-03,224,"Queensway, Kensington Gardens",2022-09-03,224,"Queensway, Kensington Gardens",19:15:00,19:35:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124911516,1020,16234,2022-09-05,219,"Bramham Gardens, Earl's Court",2022-09-05,224,"Queensway, Kensington Gardens",20:58:00,21:15:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Queensway,Kensington Gardens,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124837316,240,15681,2022-09-03,153,"Bayswater Road, Hyde Park",2022-09-03,224,"Queensway, Kensington Gardens",19:51:00,19:55:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124906250,6840,13979,2022-09-05,524,"Lancaster Gate , Bayswater",2022-09-05,224,"Queensway, Kensington Gardens",18:46:00,20:40:00,18.7,16.6,21.8,6.1,0,165,10.5,24.1,1015.7,0,Queensway,Kensington Gardens,2022-09-05,00:00:00,Monday,Nacht,2022-09-05,00:00:00,Monday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124849825,960,4817,2022-09-04,643,"All Saints' Road, Portobello",2022-09-04,224,"Queensway, Kensington Gardens",11:01:00,11:17:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124838418,4020,18010,2022-09-03,527,"Hansard Mews, Holland Park",2022-09-03,224,"Queensway, Kensington Gardens",20:24:00,21:31:00,18.1,14.5,22.2,0.0,0,171,9.8,27.8,1009.4,0,Queensway,Kensington Gardens,2022-09-03,00:00:00,Saturday,Nacht,2022-09-03,00:00:00,Saturday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124795111,540,19782,2022-09-02,219,"Bramham Gardens, Earl's Court",2022-09-02,224,"Queensway, Kensington Gardens",18:37:00,18:46:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Queensway,Kensington Gardens,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124795260,180,4817,2022-09-02,176,"Gloucester Terrace, Bayswater",2022-09-02,224,"Queensway, Kensington Gardens",18:39:00,18:42:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Queensway,Kensington Gardens,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Kleine rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124939219,780,16256,2022-09-06,106,"Woodstock Street, Mayfair",2022-09-06,224,"Queensway, Kensington Gardens",18:03:00,18:16:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Queensway,Kensington Gardens,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Dagelijkse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124868184,3300,10268,2022-09-04,668,"Ravenscourt Park Station, Hammersmith",2022-09-04,224,"Queensway, Kensington Gardens",17:38:00,18:33:00,18.5,15.7,21.8,0.0,0,158,12.3,29.6,1014.6,0,Queensway,Kensington Gardens,2022-09-04,00:00:00,Sunday,Nacht,2022-09-04,00:00:00,Sunday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124939787,3360,9043,2022-09-06,224,"Queensway, Kensington Gardens",2022-09-06,224,"Queensway, Kensington Gardens",18:12:00,19:08:00,16.9,15.3,18.8,7.6,0,171,13.0,31.5,1012.4,0,Queensway,Kensington Gardens,2022-09-06,00:00:00,Tuesday,Nacht,2022-09-06,00:00:00,Tuesday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
124794015,1800,4257,2022-09-02,660,"West Kensington Station, West Kensington",2022-09-02,224,"Queensway, Kensington Gardens",18:18:00,18:48:00,18.5,14.7,23.6,5.3,0,71,11.1,24.1,1013.0,0,Queensway,Kensington Gardens,2022-09-02,00:00:00,Friday,Nacht,2022-09-02,00:00:00,Friday,Nacht,Meerdere daagse rit,681,City of Westminster, ,11823,12040,9727,12303,12466,9693,1130.62,525883,180615,51.51044892854765,-0.1874199010483689,1,W2 4SS,51.51045032601254,-0.1873956386551924,224
